longitude,latitude,sif_mean_735,sif_mean_743,B_REFL_mean,COMP_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,RAA_mean,R_REFL_mean,SZA_mean,VIQ_mean,VZA_mean
-99.9985024894,47.7506420769,0.366796,0.440042,594.467890,156.285714,1925.252252,2694.171171,3305.900901,2301.729730,,12348.052632,1161.409091,2709.076923,2112.000000,1197.628571
-99.9526421401,47.7506420769,0.324195,0.366301,575.036036,155.181818,2050.705357,2532.660714,3524.089286,2309.223214,,11552.934066,1107.657658,2717.145455,2112.000000,1220.431373
-99.8609214414,47.7506420769,0.325956,0.423531,586.345455,155.333333,1933.266055,2678.800000,3346.827273,2251.072727,,11925.261364,1124.954545,2724.372093,5184.000000,1202.813725
-99.7233403934,47.7506420769,0.272767,0.348513,595.918182,157.000000,1746.300000,2900.468468,3086.801802,2141.504505,,12484.738636,1133.324324,2717.162162,,1241.454545
-99.6316196948,47.7506420769,0.354543,0.438478,599.798165,157.000000,1761.267857,2862.089286,3101.405405,2153.312500,,12465.152941,1135.071429,2723.611111,,1257.072727
-99.5857593454,47.7506420769,0.317913,0.416973,598.709091,155.500000,1851.279279,2819.522523,3217.423423,2215.747748,,12458.055556,1138.666667,2718.527778,,1310.916667
-99.5398989961,47.7506420769,0.319552,0.404027,596.944954,155.500000,1896.009259,2754.000000,3268.119266,2268.587156,,12468.517241,1156.422018,2715.897436,,1366.047619
-99.4023179481,47.7506420769,0.328315,0.399120,560.754545,155.500000,1935.531532,2583.000000,3408.351351,2229.783784,,11953.336842,1099.117117,2700.531915,,1471.903846
-99.3564575988,47.7506420769,0.356993,0.438529,564.785714,155.333333,1923.955357,2575.098214,3378.857143,2231.803571,,11910.370787,1105.285714,2698.190476,6208.000000,1502.089109
-99.3105972494,47.7506420769,0.433060,0.522027,553.918919,155.714286,1958.883929,2526.133929,3441.830357,2224.008929,,12467.022472,1082.875000,2684.000000,6208.000000,1624.019608
-99.2188765508,47.7506420769,0.450955,0.512999,528.926606,154.818182,2223.189189,2296.405405,3842.163636,2353.639640,,11094.842697,1048.990991,2699.428571,3136.000000,1818.285714
-99.1730162014,47.7506420769,0.417439,0.487757,561.125000,155.000000,2234.258929,2440.535714,3738.252252,2453.000000,,6243.068182,1118.198198,2756.428571,6208.000000,1899.098039
-99.0812955028,47.7506420769,0.453459,0.523517,585.927273,152.888889,2242.440367,2552.321101,3664.300000,2490.454545,1.000000,714.395349,1146.284404,2811.413793,2158.000000,1969.467391
-98.9437144548,47.7506420769,0.439428,0.549045,551.036697,153.333333,2331.118182,2262.657658,3927.000000,2439.836364,1.000000,9375.297872,1068.486239,2744.418605,2181.000000,1519.130841
-98.8978541055,47.7506420769,0.502729,0.610023,561.270270,151.666667,2397.209091,2274.360360,4012.801802,2481.801802,,8285.175258,1072.200000,2740.950000,,1417.403670
-98.8519937561,47.7506420769,0.564702,0.687996,550.946429,152.250000,2489.490909,2144.714286,4124.169643,2497.714286,,7499.393939,1043.745455,2749.209302,5184.000000,1486.194444
-98.7602730575,47.7506420769,0.526241,0.657239,502.810811,152.285714,2347.236364,1846.963964,4083.351351,2295.272727,,4774.941176,957.063063,2764.043478,6208.000000,1292.694444
-98.6685523588,47.7506420769,0.518047,0.595321,480.205607,151.750000,2449.581818,1794.772727,4224.236364,2372.651376,,1219.760417,949.302752,2767.148936,6208.000000,1094.038462
-98.6226920095,47.7506420769,0.552439,0.647405,520.481481,151.800000,2595.654545,2002.090090,4285.531532,2567.681818,,29.857143,1030.252252,2771.511111,6208.000000,987.125000
-98.5768316602,47.7506420769,0.510269,0.612682,556.189189,151.000000,2674.736364,2209.918919,4268.315315,2684.324324,,-2758.814433,1082.837838,2802.638298,5184.000000,1071.471154
-98.3933902628,47.7506420769,0.459189,0.619335,568.027778,152.750000,2317.009091,2372.118182,3856.654545,2428.660550,,5793.690000,1070.690909,2776.714286,3136.000000,1573.523810
-98.1640885162,47.7506420769,0.312505,0.416698,610.568807,152.000000,2257.819820,2458.225225,3664.747748,2489.594595,,8705.114286,1149.711712,2778.250000,,549.054545
-98.1182281668,47.7506420769,0.244410,0.349789,621.449541,151.600000,2013.855856,2432.363636,3352.279279,2345.963964,1.000000,8209.382353,1161.609091,2769.488372,2181.000000,662.194175
-98.0723678175,47.7506420769,0.199010,0.309642,625.381818,152.000000,1697.297297,2386.690909,2952.477477,2153.261261,1.000000,6986.212121,1167.458716,2756.808511,2181.000000,1324.627451
-97.9806471189,47.7506420769,0.107663,0.186156,560.522523,152.400000,1524.272727,2192.288288,2875.189189,1906.531532,1.000000,10446.573034,1051.522936,2728.325000,4524.333333,1962.917526
-97.9347867695,47.7506420769,0.044510,0.114430,571.567568,152.000000,1484.178571,2369.080357,2798.063063,1891.258929,,10422.712644,1059.648649,2730.920000,4160.000000,1775.935484
-97.8889264202,47.7506420769,0.073157,0.096665,571.972727,152.166667,1496.333333,2521.018018,2836.754545,1884.576577,0.000000,10435.528090,1049.171171,2724.235294,2112.000000,1901.600000
-97.8430660709,47.7506420769,0.045671,0.095287,550.781818,152.500000,1448.881818,2565.444444,2843.627273,1791.800000,0.000000,11304.612245,998.211009,2710.255814,2112.000000,2125.078431
-100.9157094760,47.6877602946,0.645099,0.778843,525.693694,,2414.937500,1973.169643,4109.508929,2437.758929,,12542.067961,1027.589286,2685.846154,,1071.390909
-100.8239887773,47.6877602946,0.637077,0.792313,521.654545,154.000000,2304.436364,1950.450450,3993.441441,2349.609091,,12443.397959,1014.144144,2687.175000,3648.000000,1027.190476
-100.7322680787,47.6877602946,0.489032,0.608260,542.540541,156.250000,2011.909910,2030.531532,3545.486486,2212.549550,,12358.791667,1047.527273,2684.255814,3750.400000,1103.863636
-100.6405473800,47.6877602946,0.581549,0.632373,521.900901,155.000000,2069.972973,1921.837838,3696.135135,2196.630631,,12380.028571,1008.709091,2727.760870,4501.333333,772.405405
-100.5946870307,47.6877602946,0.662008,0.726242,465.081081,157.000000,2405.846847,1663.486486,4310.463636,2251.720721,,12530.742857,892.063636,2694.250000,4160.000000,959.549550
-100.5029663320,47.6877602946,0.652335,0.714102,430.090090,146.500000,2746.598214,1579.330357,4830.089286,2390.250000,,12388.355769,834.285714,2662.113636,,1551.705357
-100.4112456334,47.6877602946,0.543203,0.626713,496.055556,151.333333,2358.711712,2053.441441,4100.909910,2360.954955,,12290.652632,986.927928,2677.250000,6208.000000,1314.450980
-100.3653852840,47.6877602946,0.493973,0.614376,494.357798,154.000000,2378.927273,2092.081818,4120.864865,2359.297297,,12283.666667,980.450450,2677.421053,6208.000000,1382.304762
-100.2736645854,47.6877602946,0.516366,0.698924,462.765766,157.000000,2526.864865,1987.181818,4385.378378,2366.846847,,12473.933962,913.854545,2658.500000,2112.000000,1504.801802
-100.1819438867,47.6877602946,0.419880,0.520569,504.354545,157.000000,2198.495495,2225.405405,3877.513514,2269.872727,,12478.687500,997.672727,2687.043478,6208.000000,1377.518182
-100.1360835374,47.6877602946,0.384689,0.414803,524.910714,155.875000,2072.580357,2273.535714,3694.080357,2239.955357,,12505.956989,1039.545455,2682.500000,6208.000000,1357.855769
-100.0443628387,47.6877602946,0.421932,0.484704,545.790909,157.000000,2119.238532,2332.963636,3665.472727,2327.064220,,12538.086420,1084.236364,2699.063830,,1322.010000
-99.9985024894,47.6877602946,0.431013,0.508151,565.848214,155.666667,2040.927928,2475.142857,3512.803571,2328.927928,,12141.229885,1123.928571,2703.000000,,1324.065421
-99.9067817907,47.6877602946,0.373252,0.455430,572.945946,156.444444,1983.279279,2678.272727,3440.360360,2274.684685,,12300.411765,1114.163636,2704.500000,5184.000000,1216.317757
-99.8150610921,47.6877602946,0.303951,0.432012,560.981818,155.500000,1983.387387,2526.927928,3471.321429,2253.306306,,12490.877778,1096.918919,2705.300000,4160.000000,1282.152381
-99.7692007427,47.6877602946,0.267768,0.381443,586.862385,154.666667,1755.198198,2694.900901,3113.081081,2155.527273,,12278.766667,1133.636364,2707.209302,4160.000000,1260.570093
-99.6774800441,47.6877602946,0.303422,0.401345,583.500000,157.000000,1731.267857,2759.919643,3107.270270,2099.837838,,12488.129032,1105.982143,2707.116279,,1296.809091
-99.5857593454,47.6877602946,0.291464,0.415321,589.837838,154.666667,1835.018182,2919.288288,3217.531532,2174.354545,,12314.695652,1117.018018,2711.725000,,1350.103774
-99.5398989961,47.6877602946,0.273381,0.358382,588.171171,157.000000,1806.318182,2929.576577,3179.297297,2169.718182,,12508.875000,1125.720721,2705.472222,,1382.981481
-99.4940386468,47.6877602946,0.273983,0.318118,598.027273,157.000000,1706.181818,2919.763636,3025.403670,2149.018182,,12503.357143,1154.690909,2703.657143,,1409.889908
-99.3105972494,47.6877602946,0.315420,0.383745,570.477477,155.600000,1952.855856,2665.207207,3421.666667,2252.387387,,12239.670588,1113.072072,2661.062500,,1800.095238
-98.9895748041,47.6877602946,0.315054,0.402790,563.376147,151.090909,2145.351351,2510.747748,3641.162162,2364.454545,1.000000,2603.886598,1099.423423,2800.535714,2181.000000,1886.153846
-98.8978541055,47.6877602946,0.391025,0.471646,625.315315,151.636364,2071.423423,2667.900901,3422.459459,2427.810811,,65.959184,1193.272727,2770.052632,,1059.210000
-98.8519937561,47.6877602946,0.481353,0.557676,611.387387,151.454545,2269.618182,2492.207207,3682.306306,2526.972973,,309.221154,1170.201835,2758.807692,,894.663551
-98.8061334068,47.6877602946,0.533262,0.640362,577.711712,152.750000,2358.600000,2275.027027,3859.846847,2511.486486,,1943.777778,1111.263636,2768.208333,,1251.705882
-98.7144127081,47.6877602946,0.569235,0.685293,451.798165,152.500000,2293.054545,1541.063063,4162.756757,2146.405405,,4211.202128,856.801802,2746.232558,6208.000000,1212.213592
-98.0265074682,47.6877602946,0.153921,0.230673,618.709091,151.200000,1851.705357,2545.241071,3160.919643,2223.571429,1.000000,2348.978723,1147.018018,2772.714286,2181.000000,1766.740000
-97.9347867695,47.6877602946,0.011891,0.066156,619.486239,150.857143,1569.918919,2524.162162,2822.136364,2022.792793,1.000000,5544.186047,1131.436364,2746.588235,2158.000000,2006.142857
-97.8889264202,47.6877602946,0.025909,0.090479,624.623853,151.470588,1558.545455,2687.036036,2806.372727,2011.387387,0.750000,4565.677778,1129.126126,2743.887097,2153.400000,1822.778947
-97.8430660709,47.6877602946,0.009018,0.072455,617.727273,151.888889,1558.581818,2701.836364,2826.657658,1991.081081,0.500000,4728.372340,1112.180180,2747.618182,2146.500000,1882.130000
-100.9615698253,47.6248785124,0.574800,0.665147,523.376068,152.000000,2356.779661,2059.406780,4051.076271,2393.576271,,11847.382353,1020.593220,2688.422222,,1127.457627
-100.8698491267,47.6248785124,0.675646,0.812333,516.050847,154.000000,2416.457627,1963.213675,4124.728814,2425.777778,,12539.836364,1013.245763,2703.137255,3477.333333,837.823009
-100.7781284280,47.6248785124,0.592705,0.752166,523.277311,150.000000,2353.093220,2060.252101,4035.697479,2391.305085,,12592.292929,1018.672269,2673.372093,4160.000000,1158.824561
-100.6864077294,47.6248785124,0.578439,0.693402,522.372881,153.750000,2355.554622,1882.722689,4062.588235,2349.025210,,12216.081081,992.788136,2701.160000,4672.000000,1068.152542
-100.6405473800,47.6248785124,0.632375,0.731751,509.226891,152.000000,2296.873950,1785.277311,4030.890756,2277.756303,,12336.830357,965.177966,2711.051282,4501.333333,923.420168
-100.5488266814,47.6248785124,0.677982,0.758434,419.829060,,2718.974790,1492.277311,4859.462185,2317.840336,,12521.376238,799.319328,2641.459459,,1511.315789
-100.4571059827,47.6248785124,0.550346,0.581864,490.810345,150.000000,2274.596639,1929.613445,4041.865546,2269.577586,,12558.451923,961.840336,2664.540000,4160.000000,1397.490909
-100.4112456334,47.6248785124,0.524085,0.583762,496.121739,151.333333,2268.932203,2047.432203,4003.364407,2296.750000,,12354.737374,981.949153,2670.244898,3648.000000,1377.065421
-100.3195249347,47.6248785124,0.554299,0.673704,509.853448,150.000000,2311.025210,2248.779661,3967.731092,2362.262712,,12535.158416,1014.781513,2658.527778,6208.000000,1525.762712
-100.2278042360,47.6248785124,0.518858,0.647824,473.194915,148.000000,2506.726496,2193.262712,4328.584746,2414.872881,,12540.288462,956.432203,2654.822222,,1637.042373
-100.1819438867,47.6248785124,0.437273,0.550315,506.823529,152.500000,2329.840336,2190.722689,4020.689076,2381.302521,,12518.989011,1016.075630,2681.979592,6208.000000,1415.877193
-100.0902231881,47.6248785124,0.409199,0.455194,509.855932,153.428571,2179.711864,2076.813559,3873.398305,2278.635593,,12508.955556,1015.957265,2675.830189,,1492.461538
-99.9526421401,47.6248785124,0.420613,0.484175,534.703390,155.000000,2218.135593,2374.871795,3833.737288,2358.271186,,12295.072917,1060.025641,2677.301887,,1573.087719
-99.9067817907,47.6248785124,0.427468,0.569616,527.218487,157.000000,2206.689076,2522.101695,3850.495798,2310.638655,,12499.490000,1031.161017,2669.104167,,1492.615385
-99.7692007427,47.6248785124,0.349176,0.480674,614.508475,154.666667,1744.008475,2738.237288,3034.194915,2224.555556,,12365.319588,1195.567797,2702.688889,4160.000000,1281.405405
-99.7233403934,47.6248785124,0.328893,0.475163,567.974359,156.000000,1880.067227,2562.680672,3340.966387,2176.243697,,12358.776596,1090.991597,2694.060000,,1364.054054
-99.5857593454,47.6248785124,0.248947,0.374652,616.915254,154.333333,1736.820513,2907.694915,3036.613445,2165.186441,,11438.518072,1156.161017,2706.098039,,1382.971698
-98.9895748041,47.6248785124,0.260166,0.294967,609.217391,150.615385,1980.777778,2891.145299,3348.581197,2328.086207,1.000000,-1739.163462,1160.410256,2803.083333,2181.000000,1701.557692
-98.5768316602,47.6248785124,0.427760,0.536709,483.629310,153.000000,2186.537815,1888.252101,3877.907563,2209.621849,,-1411.280702,946.327731,2759.038462,5297.777778,427.125000
-98.1182281668,47.6248785124,0.526326,0.667331,525.791667,153.500000,2863.950000,2194.773109,4566.941667,2692.899160,,-1378.567010,1001.441667,2793.603774,,1812.620690
-98.0723678175,47.6248785124,0.449696,0.611358,591.269565,155.750000,2507.203390,2651.256410,3991.296610,2595.632479,1.000000,-4006.231579,1110.220339,2804.844828,2181.000000,1727.869565
-96.3755348923,47.6248785124,0.577757,0.669624,480.265487,154.000000,2465.508621,1802.732759,4288.886957,2354.356522,0.200000,12145.044944,931.991379,2699.411765,2125.800000,1345.188679
-96.3296745430,47.6248785124,0.617168,0.738611,466.157895,154.000000,2682.449153,1643.296610,4583.474576,2478.401709,0.666667,12139.067416,919.618644,2698.000000,2158.000000,1375.212389
-96.2838141936,47.6248785124,0.641474,0.798341,450.307692,154.000000,2833.450000,1504.949580,4824.650000,2513.300000,0.666667,12317.529412,881.025000,2694.184211,3170.500000,1407.726496
-96.2379538443,47.6248785124,0.651515,0.831890,453.547009,154.000000,2739.075630,1562.739496,4736.391667,2417.655462,1.000000,11714.375000,862.933333,2698.615385,4865.666667,1412.895652
-96.1920934950,47.6248785124,0.695166,0.882711,458.571429,154.000000,2630.386555,1633.708333,4621.616667,2357.352941,,11762.260417,870.250000,2697.487179,6208.000000,1432.271186
-96.1003727963,47.6248785124,0.596854,0.780033,435.452991,154.000000,2785.931624,1537.316239,4825.247863,2452.572650,,12139.210526,852.431034,2691.806452,5952.000000,1509.896552
-96.0545124470,47.6248785124,0.465814,0.616517,441.948718,151.500000,2575.237288,1645.508475,4586.830508,2314.889831,,11978.214286,852.478632,2698.486486,4387.555556,1551.405172
-96.0086520976,47.6248785124,0.462387,0.625165,451.652542,152.500000,2384.857143,1795.974790,4339.529412,2203.739496,1.000000,12014.252427,861.529412,2704.090909,3235.363636,1609.136752
-95.9627917483,47.6248785124,0.461259,0.584738,460.866667,155.666667,2279.216667,1965.764706,4176.891667,2143.302521,1.000000,12012.358491,869.766667,2686.794118,3488.833333,1693.405172
-95.8252107003,47.6248785124,0.519466,0.684961,479.752137,152.666667,2447.118644,2167.848739,4284.067227,2285.537815,1.000000,9728.358491,894.117647,2755.106383,2651.375000,1886.042373
-95.7793503510,47.6248785124,0.549074,0.724553,498.760684,152.200000,2413.829060,2209.440678,4206.152542,2303.398305,1.000000,9673.259615,926.094828,2761.630435,2142.714286,1897.290598
-95.7334900017,47.6248785124,0.564026,0.737060,510.170940,154.250000,2369.220339,2265.889831,4134.500000,2294.076271,1.000000,11254.890000,950.215517,2702.729730,2153.400000,1785.539823
-95.6876296523,47.6248785124,0.686977,0.898726,467.940171,157.000000,2461.873950,1985.411765,4377.394958,2247.882353,1.000000,11761.190000,868.788136,2689.885714,3791.800000,1809.432432
-100.9157094760,47.5619967301,0.605872,0.686480,500.409091,153.000000,2370.172727,1933.181818,4146.809091,2309.218182,,12109.606061,952.981818,2696.980000,6208.000000,923.247706
-100.8239887773,47.5619967301,0.685437,0.839644,506.154545,151.666667,2287.554545,1732.254545,3951.000000,2335.189189,,10015.153846,999.990909,2744.895833,6208.000000,942.367925
-100.7781284280,47.5619967301,0.673396,0.844599,505.736364,157.000000,2315.660550,1726.736364,4002.072727,2340.834862,,11999.110000,994.155963,2703.500000,6208.000000,970.775701
-100.6405473800,47.5619967301,0.710284,0.836621,473.064220,,2588.810811,1697.891892,4518.900901,2352.369369,,12512.145631,887.954955,2657.885714,4160.000000,1305.063063
-100.5488266814,47.5619967301,0.644484,0.721446,465.009009,150.000000,2391.419643,1716.964286,4313.705357,2222.142857,,12581.152174,881.612613,2662.414634,4160.000000,1382.301887
-100.4112456334,47.5619967301,0.522665,0.618278,523.369369,147.500000,2027.045045,2164.198198,3638.657658,2190.403670,,12387.760870,1023.504505,2676.615385,4160.000000,1287.123810
-100.3653852840,47.5619967301,0.560005,0.635342,507.705357,147.500000,2176.017857,2047.178571,3869.473214,2247.072727,,12363.446809,997.756757,2689.219512,4501.333333,1214.100000
