fid,sif_mean_735,sif_mean_743,longitude,latitude,B_REFL_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,R_REFL_mean,RAA_mean,SZA_mean,VIQ,VZA_mean,COMP_mean
164,0.878003452,1.1130912118,-98.0265074682,49.6999773266,509.777778,2797.896552,2702.482759,4549.655172,2562.068966,,940.37931,-4845.772727,2949.2,,1782.960000,166.500000
165,1.3020311236,1.75197891,-97.9806471189,49.6999773266,438.333333,2336.857143,1938,4347.785714,2103.357143,,816.285714,-4953.625,2916.428571,,1535.321429,
166,1.1107883304,1.4437136414,-97.9347867695,49.6999773266,419.678571,2173.344828,1863.931034,4214.827586,1968.448276,,785.75,-4989,2904.6,,1255.241379,
167,0.789562948,1.1546337418,-97.8889264202,49.6999773266,389.413793,2288.655172,1748.482759,4530.275862,1958,,728.965517,-5004.333333,2893.5,,1106.068966,
168,0.9294393286,1.3299370036,-97.8430660709,49.6999773266,398.923077,2363.222222,1756.111111,4565.259259,2007.148148,,734.592593,-4891.727273,2929.2,,1469.925926,
169,0.9875332067,1.6040432702,-97.7972057215,49.6999773266,443.9,2261.6,1829.066667,4304.2,2055.3,,820.433333,-4818.666667,2924.363636,,1871.300000,163.000000
170,1.235274893,1.7180778682,-97.7513453722,49.6999773266,403.518519,2654.962963,1630.851852,4904.814815,2228.076923,,760,-4134.291667,2882.916667,,913.333333,166.500000
171,0.9161424041,1.1910220981,-97.6596246735,49.6999773266,305,3251.172414,1165.344828,5936.344828,2350.310345,1,580.689655,-512.12,2854.777778,,395.120000,
172,1.0834035873,1.6758300761,-97.6137643242,49.6999773266,454,2323.551724,1870.413793,4259.655172,2122.448276,,836.862069,-5367.166667,2951.733333,,2158.758621,
173,0.4837448224,1.2616876364,-97.5679039749,49.6999773266,461.931034,2343.931034,1913.827586,4299.551724,2156,,856.517241,-4793.25,2958.818182,,2198.206897,
174,0.9142353392,1.5981375575,-97.5220436256,49.6999773266,416.035714,2565.714286,1794.75,4690.214286,2184.814815,,771.178571,-4886.592593,2920.5,,1519.571429,161.000000
175,0.6694353965,1.2781112889,-97.4303229269,49.6999773266,442.703704,2652.142857,1730.357143,4691.857143,2302.821429,,822.892857,-4720.583333,2970.071429,,2616.392857,
176,0.7122065686,1.3418118544,-97.3844625776,49.6999773266,434.413793,2833.310345,1772.62069,4923.586207,2407.137931,,815.448276,-4726.153846,2968,,2592.344828,
177,0.4847975303,0.8843064109,-97.3386022282,49.6999773266,493.071429,2562.964286,1994.928571,4370.071429,2370.428571,,917.321429,-4740.4,2967,,2567.857143,
178,0.8374653608,1.233232545,-97.2468815296,49.6999773266,438.103448,2707,1736.034483,4745.689655,2345.517241,1,823.172414,-4152.869565,2903.692308,,1319.846154,165.500000
179,0.9091175437,1.5624571979,-97.2010211802,49.6999773266,458,2714.25,1834.428571,4691.357143,2380.464286,,851.285714,-4864.074074,2907.846154,,1395.964286,162.333333
180,0.649457578,1.0085467142,-97.1551608309,49.6999773266,470.206897,2512.103448,1857.37931,4441.689655,2269.931034,,865.689655,-4845.653846,2894.666667,,1044.428571,161.000000
181,0.7671327591,1.0751022696,-97.1093004816,49.6999773266,335.321429,3347.035714,1279.964286,5686.5,2679.964286,,724.071429,-4852.64,2886.636364,,822.928571,
182,0.7809118301,1.3299010813,-96.9717194336,49.6999773266,491.655172,2922,1826.785714,4751.827586,2612.464286,,912.724138,-4768.576923,2947.857143,,2244.793103,161.000000
183,0.612378632,0.8766918381,-96.9258590843,49.6999773266,487.678571,2932.892857,1872.928571,4809.035714,2571.75,,891.785714,-4767.434783,2952.909091,,2344.678571,
184,0.6272715218,0.9082034864,-96.8799987349,49.6999773266,490.896552,2809.103448,1840.241379,4671.724138,2509.206897,,903.448276,-4766.24,2937.230769,,1992.678571,161.000000
185,0.7957183421,0.8627425551,-96.8341383856,49.6999773266,454.344828,2718.892857,1787.689655,4649.034483,2383.827586,,851.862069,-4849.48,2920.75,,1885.444444,
186,0.7592977107,1.2511230826,-96.7424176869,49.6999773266,423.5,2431.678571,1600.392857,4471.178571,2123.714286,,785.259259,-4792.608696,2945.916667,,2046.285714,
187,0.9473378375,1.1100682437,-96.6965573376,49.6999773266,458.357143,1896.357143,1734.928571,3697.857143,1877.5,,844.321429,-4765.56,2945,,2219.035714,
188,0.4062866696,0.7919665575,-96.6506969883,49.6999773266,465.793103,1652.758621,1777.137931,3377,1747.827586,,851.655172,-4774.551724,2943.083333,,2193.034483,
189,0.7374063631,1.0968550245,-96.6048366389,49.6999773266,351.5,3743.142857,1338.035714,5994.714286,2813.75,,665.857143,-4797.695652,2942,,2167.928571,
190,0.9715405554,1.5391439398,-96.5589762896,49.6999773266,329.896552,4709.517241,1144.586207,6862.821429,3400.535714,,628.689655,-4789.785714,2932.8,,1886.931034,
191,0.9998149524,1.1107724806,-96.5131159403,49.6999773266,355.535714,4130.214286,1215.857143,6349.035714,3083.285714,,680.5,-4719.964286,2954.230769,,1245.259259,164.200000
192,0.8485491003,1.2206198639,-96.467255591,49.6999773266,348.285714,4208,1183.034483,6488.275862,3075.862069,1,653.965517,2017.541667,2859.785714,,3475.782609,166.333333
193,0.9887762836,1.287545119,-96.3755348923,49.6999773266,345.807692,4258.074074,1079.814815,6507.615385,3124.925926,1,656.592593,-2542.64,2911.785714,,2753.173913,162.000000
194,0.8636825457,1.3542753328,-96.329674543,49.6999773266,359.275862,3388.034483,1048.357143,5882.931034,2539.172414,,669.689655,-443.583333,2833.066667,,2822.500000,163.666667
195,0.7057424486,1.2995160355,-96.2838141936,49.6999773266,246.857143,4359.407407,677.142857,7370.892857,2784.25,1,423.428571,3557.105263,3057.818182,,4284.764706,161.000000
196,1.0176500082,1.2542900681,-96.2379538443,49.6999773266,225.62963,4353.222222,613.423077,7534.185185,2729.555556,1,386.518519,5849.5,2940.375,,5582.363636,
197,0.6964721424,1.1028113025,-96.192093495,49.6999773266,287.571429,4677.928571,794.607143,7125.714286,3162.428571,,511.071429,-4130.421053,3203.636364,,5080.666667,170.666667
198,0.4250200868,0.7942681491,-96.1003727963,49.6999773266,246.107143,4878.821429,693.964286,7579.964286,3142.178571,,431.296296,-3373.761905,3207.666667,,4638.777778,163.000000
199,0.6193208434,0.8941642065,-96.054512447,49.6999773266,252.103448,4150.344828,730.862069,7140.068966,2709,1,455.285714,2550.961538,3013.352941,,4240.291667,167.833333
200,0.6610553926,1.1646375755,-96.0086520976,49.6999773266,255.517241,3580.965517,814.137931,6703.137931,2396.517241,,475.964286,9128.416667,2762.111111,,4045.782609,169.000000
201,0.8671326978,1.1435830253,-95.9627917483,49.6999773266,283.851852,3964.518519,852.555556,6766.074074,2704.481481,,518.740741,8100.952381,2846,,3696.826087,163.200000
202,0.8035118324,1.0609453576,-95.8710710497,49.6999773266,375.892857,3907.821429,1677.071429,6016.357143,3063.821429,1,747.785714,-2836.884615,2897.25,,1523.846154,166.500000
203,0.724712491,1.048481036,-95.8252107003,49.6999773266,350.071429,4286.758621,1476.344828,6482.310345,3161.310345,1,663.896552,-44.388889,2937.833333,,2323.500000,168.250000
204,0.1266715471,0.7742831409,-95.779350351,49.6999773266,273.37037,4343.178571,947.642857,7063.821429,2929.821429,1,505.75,-4505.6,3011.357143,,3121.944444,170.500000
205,0.5947288522,0.9350086716,-95.7334900017,49.6999773266,244.586207,3957.758621,769.172414,6990.103448,2594.357143,,451,-1079.368421,2977.461538,,2684.823529,166.444444
206,0.0655269541,-0.1096617997,-95.6876296523,49.6999773266,282,3508.142857,872.25,6462.142857,2408.25,,525.071429,156.058824,2989.636364,,2222.777778,163.000000
207,0.4204071518,0.5065569927,-95.641769303,49.6999773266,296.296296,3456.814815,939.888889,6260.518519,2447.148148,,565.740741,-3655.666667,2995,,2895.375000,167.333333
208,0.2394225668,0.3738920476,-95.5500486043,49.6999773266,224.642857,3461.689655,599.862069,6968.482759,2169.344828,1,392.821429,10908.461538,2762.636364,,2716.923077,163.000000
209,0.5455697626,0.8562383093,-95.4583279057,49.6999773266,272,3257.148148,568.222222,6653.642857,2065.428571,,423.5,9773.952381,2821,,2790.391304,167.500000
210,0.5304136872,0.4776800807,-95.366607207,49.6999773266,220.821429,3750.592593,638.074074,7270.678571,2323.928571,,371.428571,7543.173913,2711.363636,,2425.000000,170.000000
211,0.5335553735,0.713549912,-95.3207468577,49.6999773266,202.689655,3599.655172,671.689655,7224.517241,2248.310345,,370.931034,6658.26087,2725.8,,3700.842105,170.500000
212,0.5510697765,0.7198421434,-95.2748865084,49.6999773266,239.666667,3477.518519,517.814815,6741,2130.259259,1,342.481481,7792.304348,2811.857143,,2132.166667,164.000000
213,0.4834572785,0.9222158827,-95.229026159,49.6999773266,243,3485.62069,560.931034,6565.241379,2178.413793,1,359.37931,-6.095238,2892.230769,,2230.937500,164.333333
214,0.6448811914,1.0881152451,-95.1831658097,49.6999773266,226.148148,3188.321429,482,7026.535714,1850.925926,,308.321429,5417.857143,2794.222222,,2529.500000,
215,0.4848652567,0.8085868401,-95.091445111,49.6999773266,258.555556,4127.821429,668.035714,7305.785714,2552.892857,1,401.888889,375.583333,2903.277778,,2624.708333,167.571429
216,0.7759794605,1.0441285372,-95.0455847617,49.6999773266,244.5,3750.678571,598.035714,7255.214286,2252.214286,,357.035714,10646.24,2788.666667,,3364.750000,166.200000
217,0.9330708981,0.9097213546,-94.9997244124,49.6999773266,207.862069,3672.933333,541.2,7402.766667,2204.7,,331.965517,4376.681818,2875.75,,3627.560000,169.750000
218,0.6645734949,0.7240672125,-94.953864063,49.6999773266,257.464286,3947.285714,631.535714,7234.892857,2437.714286,,391.321429,-1281.75,2890.4,,2511.260870,166.000000
219,0.7920352668,0.9914274454,-94.8621433644,49.6999773266,195.666667,3582.148148,476,7442.730769,2085.464286,,295,1505.571429,2801.166667,,2078.727273,165.666667
220,0.6091306383,0.7558756384,-94.8162830151,49.6999773266,229.071429,2811.678571,449.857143,6675.785714,1688.75,,303.285714,-2560.608696,2874.416667,,1587.739130,164.000000
221,0.3689344972,0.6367524624,-94.7245623164,49.6999773266,162.821429,2666.821429,315.357143,7063.071429,1552.928571,,236.142857,2438.173913,2883.6,,3474.583333,165.000000
222,0.3545576274,0.6841584742,-93.8532156791,49.6999773266,262.037037,2879.8,394.758621,6980.3,1666.566667,,303,5739.863636,2911,,3966.040000,174.000000
223,0.504433427,0.6844887426,-93.8073553298,49.6999773266,162.6,3063.785714,363.769231,7653.321429,1686.321429,,226.555556,9106.884615,2772.5,,4544.272727,
224,0.6316664219,0.8499011596,-93.6697742818,49.6999773266,148.826087,2273.448276,286.068966,7209.62069,1230.758621,,185.068966,10907.125,2693.6,,4712.750000,163.000000
225,1.3759094685,1.8328266472,-100.9615698253,49.6370955444,478.2,2987.846154,1744.346154,4902.230769,2616.192308,,891.846154,4725.727273,2908.166667,,2449.480000,162.000000
226,0.9090388194,1.0076782703,-100.915709476,49.6370955444,477.083333,2874.708333,1753.5,4764.041667,2562.541667,,902,6836.380952,2923.125,,2523.619048,
227,0.7278642118,1.1645991325,-100.8698491267,49.6370955444,514.04,2424.48,1795,4150.72,2379.64,1,979.92,12404.55,2750.2,,1805.240000,
228,0.5935106665,0.5193699419,-100.8239887773,49.6370955444,441.44,3123.28,1495,5136.16,2670.68,,858.44,7262.4,2840.538462,,2002.521739,175.000000
229,0.4254527887,0.681537807,-100.7322680787,49.6370955444,580.772727,830.5,682.045455,1855.136364,1347,,917.333333,-2824.473684,3009.428571,,2964.333333,166.500000
230,0.8418453251,1.365378333,-100.5946870307,49.6370955444,404,3040.347826,1306.913043,5214,2486.434783,,772.217391,11471.45,2760.857143,,1909.772727,
231,0.5396340614,0.1891599496,-100.5488266814,49.6370955444,475.307692,3079.846154,1539.269231,4952.038462,2695.115385,,899.692308,8060.958333,2796.909091,,1925.038462,175.000000
232,0.9511484342,1.2713154952,-100.502966332,49.6370955444,479.68,2791.8,1634.04,4646.88,2538.56,,921.48,10113.173913,2788.7,,2083.125000,
233,0.7735177477,1.1138621569,-100.4112456334,49.6370955444,412.36,3479.44,1514,5564.6,2825.56,1,801.6,9248.636364,2792.727273,,2145.750000,175.000000
234,1.0046580702,1.198363483,-100.365385284,49.6370955444,470.230769,3879.961538,1844.846154,5642.576923,3268.153846,,916.730769,-400.291667,2958.071429,,2738.958333,175.000000
235,0.5147178411,0.9268984199,-100.3195249347,49.6370955444,517,3217.130435,2317.391304,4854.434783,2977.217391,1,1015.73913,-4711.681818,2987.4,,2869.521739,175.000000
236,0.9477444461,1.1191540446,-100.2736645854,49.6370955444,453.769231,3818.230769,1996.346154,5604.846154,3216.461538,3,896.076923,-828.727273,2912.153846,,2442.120000,169.250000
237,0.776387918,1.1810352087,-100.227804236,49.6370955444,520.96,2611,2763.115385,4268.576923,2576.72,,1020.5,-2691.470588,2911.818182,,2353.120000,175.000000
238,0.6235502122,1.00552318,-100.1819438867,49.6370955444,525,2310.2,2661.68,3937.48,2385.8,1,1031.28,332.5,2893.4,,2264.041667,171.333333
239,1.6858098209,1.8790961653,-99.8609214414,49.6370955444,339.347826,4765.521739,1595.826087,6732.652174,3536.913043,1,676.130435,-4622.761905,2856.666667,,852.809524,168.000000
240,1.0908555857,1.6774242456,-99.7692007427,49.6370955444,489.64,2327.4,2961.4,4093.56,2289,,952.96,-4836,2947.75,,2196.000000,
241,0.7257308342,1.0095047255,-99.7233403934,49.6370955444,386.84,3742.92,2182.8,5642.16,2957.6,1,748.88,-4776.714286,2924.3,,1667.409091,
242,1.1015607238,1.6057713509,-99.6774800441,49.6370955444,391.916667,4111.166667,2023.5,5949.833333,3253.708333,1,773.333333,-4784.833333,2908.083333,,1556.590909,170.333333
243,1.0132693691,1.5433562057,-99.6316196948,49.6370955444,416.692308,3882.230769,1915.615385,5846.153846,3099.307692,,804.423077,-4824.473684,2954.888889,,2188.217391,163.000000
244,0.9971292977,1.5958812801,-99.5857593454,49.6370955444,420.64,3552.08,1956.56,5573.36,2883.75,1,814.32,-4835.181818,2932.181818,,2004.190476,175.000000
245,0.9884861154,1.2566159368,-99.5398989961,49.6370955444,445.583333,3423.333333,1974.291667,5381.833333,2849.125,1,849.333333,-4830.666667,2940.555556,,2067.833333,
246,0.6623517654,1.08003214,-99.4481782974,49.6370955444,459.76,2887.92,1837.76,4867.76,2489.16,,849.291667,-4806.958333,2937.4,,2014.000000,
247,0.6328634487,0.881017016,-99.3564575988,49.6370955444,464.708333,3001.52,1763.32,4974.36,2566.12,,854.76,-4757.954545,2952.363636,,2216.400000,
248,0.3947830498,1.43243137,-99.3105972494,49.6370955444,464.461538,3136.730769,1782.846154,5076.884615,2680.269231,,871.769231,-4830.347826,2932.461538,,1936.192308,
249,0.4460139338,0.9850473713,-99.2647369001,49.6370955444,372.583333,4125.434783,1420.833333,6322.333333,3082.75,,693.833333,-4812.444444,2939,,1976.291667,163.000000
250,0.7876863448,1.2015262161,-99.2188765508,49.6370955444,446.6,3518.08,1887.36,5475.04,2906.6,,846.16,-4854.173913,2929.2,,1883.920000,
251,0.5479132295,1.0009376764,-99.1730162014,49.6370955444,376.708333,3738.769231,1440.576923,6097.615385,2794.307692,,684.884615,-4865.181818,2928.4,,1856.884615,
252,0.5008020018,1.0753346426,-99.1271558521,49.6370955444,327.75,3916.458333,1165.875,6441.791667,2787.958333,,602.25,-4837.809524,2938.111111,,2042.565217,
253,1.1369199306,1.5403348009,-99.0354351535,49.6370955444,323.16,4413.96,1057.791667,6770.2,3125.48,,599.8,-4443.45,3110.363636,,4028.136364,165.000000
254,0.9325564163,1.5221339805,-98.9895748041,49.6370955444,348.166667,4156.88,1496.56,6437.72,3051,,658.84,-4676.555556,2997,,3046.041667,162.000000
255,0.7520852685,1.188132748,-98.9437144548,49.6370955444,390.869565,3949.916667,1989.291667,6006.708333,3080.875,,756.625,-4587.65,3019.636364,,3364.583333,
256,0.905264235,1.3022291155,-98.8978541055,49.6370955444,413.6,3185.692308,2506.923077,5190.653846,2677.653846,,816.5,-4703.809524,2976.833333,,2684.800000,
257,1.0251049052,1.4688408673,-98.8519937561,49.6370955444,419.72,2861.68,2646.4,4872.6,2480.130435,,831.64,-4911.083333,2918,,1669.560000,
258,1.1721637377,1.5612668778,-98.8061334068,49.6370955444,399.875,3107.541667,2625.208333,5221.5,2583.833333,,793.041667,-4894.809524,2916.4,,1643.625000,
259,0.7587889681,1.1147938183,-98.7602730575,49.6370955444,422.576923,2742.653846,2665.076923,4791.846154,2363.346154,,812.730769,-4879.095238,2914.909091,,1616.115385,
260,1.1438322425,1.6246147454,-98.6226920095,49.6370955444,404.28,3501.56,2232.48,5530.64,2827.76,,784.04,-4835.411765,2910.285714,,1534.560000,
261,0.9171820991,1.4270714223,-98.5768316602,49.6370955444,389.44,3283.576923,2197.461538,5412.192308,2681.583333,,759.307692,-4875.894737,2909.5,,1507.076923,
262,1.1598100781,1.6124881804,-98.5309713108,49.6370955444,475.75,2384.166667,2623.333333,4258.125,2228.916667,,890.958333,-4882.555556,2907.25,,1479.500000,
263,0.958151672,1.3610236347,-98.4851109615,49.6370955444,459.4,3050.04,2355.32,4901.12,2728.4,,918.96,-4915.631579,2906.272727,,1453.240000,
264,0.9541137358,1.4885711819,-98.4392506122,49.6370955444,454.16,3603.615385,2048.153846,5471,3042,,885.64,-4919.888889,2905,,1424.807692,
265,0.9580806671,1.0505497735,-98.3475299135,49.6370955444,457.6,3340.24,2417.88,5224.24,2892.875,,891.76,-4820,2957.166667,,2082.916667,163.000000
266,0.3808967652,0.6305913169,-98.2558092148,49.6370955444,466.44,2896.92,2637.52,4833.2,2535.4,,876.8,-4975.75,2899.3,,1315.240000,
267,0.5984512091,0.8755632833,-98.2099488655,49.6370955444,543.2,2476.28,3044.2,4113,2443.4,,1010.76,-4999.681818,2897.4,,1287.600000,
268,0.7275006063,1.2408743352,-98.1182281668,49.6370955444,481.04,2932.16,2652.8,4756.4,2665.84,,941,-4974.434783,2894.8,,1231.440000,
269,0.7300540566,0.8728331268,-98.0723678175,49.6370955444,496.2,2786.24,2749.84,4610,2558.04,,940.5,-4950.047619,2893.8,,1203.760000,
270,0.7809305404,1.4983563083,-98.0265074682,49.6370955444,552.56,2400.88,3103.64,4015.4,2420.125,,1030.52,-4916.5,2892,,1175.640000,
271,0.9337603748,1.3072887994,-97.9347867695,49.6370955444,433.64,2052.48,1952.16,4035.28,1917.64,,804.12,-4853.952381,2889.125,,1119.200000,
272,0.7719173953,0.8317039682,-97.8889264202,49.6370955444,395.869565,2381.958333,1742.916667,4552.125,2039.791667,,743.375,-4839.470588,2888.25,,1092.625000,
273,1.0693674187,1.6500739257,-97.8430660709,49.6370955444,416.384615,2370.076923,1785.04,4525.538462,2064.423077,,776.5,-4851.904762,2914.4,,1403.076923,
274,0.5721608341,0.8965894341,-97.7972057215,49.6370955444,447.56,2048.72,1822.84,4019.8,1939.44,,828.84,-4713.631579,2926.727273,,2022.240000,163.000000
275,0.7423117765,1.0504027328,-97.7513453722,49.6370955444,524.041667,1982.5,2018.416667,3718.958333,2049.75,,954.958333,-4938.863636,2884.111111,,1009.125000,
276,0.892995026,1.3244952522,-97.7054850229,49.6370955444,468.461538,2232.346154,1852.115385,4063.961538,2113.115385,1,868.961538,-4148.24,2889.076923,,1155.923077,168.142857
277,1.0714648843,1.2614029646,-97.6596246735,49.6370955444,490.8,2452.32,1770.36,4316.84,2269.56,1,903.6,-3709.136364,2859.3,,1116.000000,163.000000
278,0.9231906533,1.1442404687,-97.5679039749,49.6370955444,366.12,3131.68,1532.8,5551.48,2405.08,,681.12,-4760.142857,2960,,2382.458333,
279,1.2215618372,2.1768295765,-97.5220436256,49.6370955444,409.2,3227.08,1677.96,5378.68,2617,1,776.88,-4790.083333,2926.307692,,2134.000000,161.000000
280,0.8615417097,1.7914132263,-97.4761832762,49.6370955444,375.16,2825.64,1634.24,5147.04,2265.48,,708.92,-4918.904762,2926.615385,,1775.291667,165.500000
281,0.7236093022,1.0193935707,-97.4303229269,49.6370955444,415.36,2675.6,1763.92,4714.44,2274.48,,787.26087,-4744.84,2964.416667,,2607.000000,
282,0.9002320568,1.4889124731,-97.3844625776,49.6370955444,378.96,3400.72,1595.6,5622.52,2636.6,,713.36,-4752.208333,2963.1,,2581.960000,
