longitude,latitude,sif_mean_735,sif_mean_743,B_REFL_mean,COMP_mean,EVI_mean,MIR_REFL_mean,NDVI_mean,NIR_REFL_mean,PXL_REL_mean,R_REFL_mean,RAA_mean,SZA_mean,VIQ_mean,VZA_mean
-96.7424176869,49.3226866331,0.992379,1.513928,393.644295,163.181818,4284.324503,1607.390728,6275.960265,3282.125828,0.000000,744.841060,-4625.160839,2888.475000,3136.000000,1427.489796
-96.6506969883,49.3226866331,1.079164,1.557307,363.668919,161.333333,4604.940000,1463.597315,6596.693333,3433.463087,0.000000,693.817568,-4702.352518,2895.527027,2112.000000,1742.297297
-96.4213952416,49.3226866331,0.967351,1.414133,331.067568,164.428571,4722.107383,1124.308725,6910.140940,3361.469799,0.500000,609.510204,-4267.761538,2962.314607,2128.200000,2649.956204
-95.7334900017,49.3226866331,0.450464,0.843125,279.583893,165.500000,3671.205298,754.460000,6512.788079,2473.846667,0.833333,492.827815,1852.712000,2860.152778,4302.518519,2235.507353
-95.6876296523,49.3226866331,0.562641,0.858703,265.650685,167.800000,3924.662162,702.270270,6837.439189,2566.256757,0.857143,459.297297,1081.025641,2878.222222,3338.363636,2054.437037
-95.641769303,49.3226866331,0.640752,0.924905,270.558621,168.750000,4023.614865,747.810811,6850.560811,2650.013514,0.750000,471.790541,-2570.060870,2926.066667,3858.250000,2203.204545
-95.5959089537,49.3226866331,0.598890,0.853561,271.133333,169.117647,4007.953642,760.966887,6932.986755,2622.675497,0.750000,468.198675,-1746.131148,2916.952381,3275.000000,2776.748092
-95.5500486043,49.3226866331,0.547519,0.787496,249.200000,169.500000,4003.946667,731.693333,7139.593333,2562.913333,0.666667,431.980000,-621.818182,2871.507042,2899.250000,2795.866142
-95.4583279057,49.3226866331,0.610335,0.858178,222.431507,166.250000,3849.570470,676.142857,7154.750000,2441.798658,0.000000,404.577181,6747.937500,2724.161290,2112.666667,3263.463415
-95.4124675564,49.3226866331,0.643944,0.997757,199.465278,165.583333,3885.181208,682.944444,7345.668919,2410.047297,0.000000,370.414966,9704.711111,2689.877193,2568.444444,3895.541985
-95.366607207,49.3226866331,0.534806,0.940551,177.736111,163.100000,3813.838926,642.172414,7469.657718,2301.445946,0.000000,327.000000,10089.832117,2687.096154,2454.333333,4060.330882
-93.2570311378,49.3226866331,0.614682,0.970871,132.712329,162.750000,3493.226667,375.174497,7995.186667,1929.100000,0.000000,214.432624,11308.657343,2638.571429,4844.666667,4969.330709
-93.2111707885,49.3226866331,0.583172,0.888959,138.197183,164.000000,3377.270270,395.243243,7872.312925,1868.398649,0.000000,221.478873,11517.321678,2616.057143,5700.000000,5107.944444
-93.1653104392,49.3226866331,0.614692,0.874119,145.941606,164.000000,3336.986486,401.120805,7822.787671,1844.020270,0.000000,223.554795,11511.398551,2615.757576,5700.000000,5121.187500
-100.9615698253,49.2598048509,0.847878,1.101047,482.893333,166.666667,2802.607843,2054.000000,4633.352941,2593.973856,0.750000,948.225166,11939.798561,2725.452830,2163.750000,1845.793333
-100.915709476,49.2598048509,0.861507,1.133499,468.810458,169.500000,2822.718954,2027.131579,4716.875817,2563.980392,0.750000,919.986755,12045.386861,2720.254902,2163.750000,1865.824324
-100.778128428,49.2598048509,0.731013,0.957070,483.431507,171.333333,2684.194631,2101.952381,4522.261745,2484.208054,0.750000,931.614865,10413.163934,2730.616667,2163.750000,1866.970803
-100.7322680787,49.2598048509,0.749500,1.011209,468.393333,173.625000,2837.392157,2039.284768,4697.196078,2561.601307,0.833333,912.486842,8970.623077,2747.400000,2169.500000,1797.204225
-100.6864077294,49.2598048509,0.797438,1.053106,489.756579,173.090909,2668.888889,2088.605263,4437.058824,2506.026144,0.833333,951.565789,9397.661654,2747.805970,2171.714286,1944.602837
-100.64054738,49.2598048509,0.793132,1.048686,516.136054,172.900000,2537.506757,2174.836735,4223.972973,2468.168919,0.900000,990.571429,9835.736434,2741.218750,2175.090909,1997.776923
-100.5946870307,49.2598048509,0.815768,1.081821,529.155405,172.000000,2463.398649,2184.459459,4123.101351,2448.655405,0.888889,1013.089041,11030.153846,2721.678571,2174.500000,2034.233871
-100.5488266814,49.2598048509,0.671115,0.981785,530.751634,172.800000,2523.733766,2179.506494,4181.305195,2493.980519,0.888889,1017.986842,10642.234375,2727.711864,2173.333333,1943.000000
-100.4571059827,49.2598048509,0.468159,0.806529,471.055172,171.222222,2343.972789,1922.175676,4121.858108,2269.231293,1.111111,924.904762,9455.186047,2746.409836,5987.727273,2095.285714
-100.4112456334,49.2598048509,0.427427,0.711183,493.207143,168.230769,1922.414286,1684.666667,3482.808511,2025.468085,1.416667,932.607143,7219.440000,2828.000000,11803.321429,2321.614173
-100.365385284,49.2598048509,0.366269,0.471780,538.068702,168.352941,1548.198473,1614.396947,2721.419847,1882.709924,1.642857,993.045802,2295.655172,2892.714286,13974.441176,2558.790323
-100.3195249347,49.2598048509,0.371859,0.456955,573.650407,167.600000,1720.756098,1534.170732,2834.382114,2005.390244,1.833333,1007.737705,212.981308,2911.303030,13189.772727,2556.709091
